barcode_43 0.9899497487437185 0.8756455592105263 0.9292959707103567 0.8679298342856677
barcode_44 1.0 0.6991126954193418 0.8229150394839472 0.6991126954193418
barcode_45 1.0 0.3959785655251716 0.567313245782113 0.3959785655251716
barcode_46 1.0 0.7279624277456648 0.8425674263014844 0.7279624277456648
barcode_47 1.0 0.7230282686492635 0.8392529383352118 0.7230282686492635
barcode_48 1.0 0.7384212501517711 0.8495308603565493 0.7384212501517711
barcode_49 0.9674681753889675 0.8830759478579965 0.9233477497472694 0.8576100124534408
barcode_50 0.9873188405797102 0.9215723814229249 0.9533133838629058 0.9107916057828348
barcode_51 0.9818840579710145 0.8197780079917123 0.8935382193243666 0.8075635642640541
barcode_52 0.0 0.0 0.0 0.0
barcode_53 0.9951456310679612 0.8736536418620625 0.930450495523282 0.8699461704472566
barcode_54 0.952784248662014 0.8578471604026894 0.9028267797622312 0.8228662193984094
barcode_55 1.0 0.6768684458747156 0.8073005936033776 0.6768684458747156
barcode_56 0.9835661462612982 0.7718978102189781 0.8649708263185811 0.7620692457737321
barcode_57 0.9805495960518583 0.8795818169115172 0.9273254451341596 0.8644984081403334
barcode_58 1.0 0.7287076550234445 0.8430663830357851 0.7287076550234445
barcode_59 1.0 0.6761741397336036 0.806806552738093 0.6761741397336036
barcode_60 1.0 0.8135581108682837 0.8971955251864232 0.8135581108682837
barcode_61 0.9921052631578947 0.5701359609645175 0.7241325844620785 0.567560998614245
barcode_62 0.9987244897959183 0.8271781397792959 0.9048927935588842 0.8263052130755388
barcode_63 0.768079464811429 0.9369528903926077 0.8441532178668322 0.7303331470187674
barcode_64 1.0 0.8136001986120799 0.8972211176804188 0.8136001986120799
barcode_65 0.997539975399754 0.8713887422309908 0.9302068038107668 0.869520209255682
barcode_66 0.9972144846796658 0.695997633236127 0.8198133167392657 0.6946471506306154
barcode_67 1.0 0.10340201049286053 0.18742400233016357 0.10340201049286053
barcode_68 1.0 0.21033816972006816 0.34756925788553134 0.21033816972006816
barcode_69 0.9682539682539683 0.5125247886441916 0.6702610476027981 0.5040546089098747
barcode_70 1.0 0.6794136198091517 0.8091081455994862 0.6794136198091517
barcode_71 1.0 0.127386184358801 0.22598500163677573 0.127386184358801
barcode_72 1.0 0.15454818086397035 0.26772062599989377 0.15454818086397035
barcode_73 1.0 0.6785978866924006 0.8085294185965481 0.6785978866924006
